degre;region;departement;arrondissement;groupement;numero;denomination;acte
3;Ouest;Hauts-Plateaux;;;75;BATOUKONG;
3;Ouest;Hauts-Plateaux;;;76;BATOUONZEUTCHAP;
3;Ouest;Hauts-Plateaux;;;77;BETETCHETCHOU;
3;Ouest;Hauts-Plateaux;;;78;DENGOU;
3;Ouest;Hauts-Plateaux;;;79;DENGPA;
3;Ouest;Hauts-Plateaux;;;80;DEMGUEU;
3;Ouest;Hauts-Plateaux;;;81;DJOKOU;
3;Ouest;Hauts-Plateaux;;;82;DJEUHOUANG;
3;Ouest;Hauts-Plateaux;;;83;FAMLEM;
3;Ouest;Hauts-Plateaux;;;84;HIALA;
3;Ouest;Hauts-Plateaux;;;85;JEUKONG;
3;Ouest;Hauts-Plateaux;;;86;LAGOU;
3;Ouest;Hauts-Plateaux;;;87;LOUG;
3;Ouest;Hauts-Plateaux;;;88;KEP;
3;Ouest;Hauts-Plateaux;;;89;KINGPLACE;
3;Ouest;Hauts-Plateaux;;;90;MEUDJIEU;
3;Ouest;Hauts-Plateaux;;;91;NDENGNIEUP;
3;Ouest;Hauts-Plateaux;;;92;NDENGSO;
3;Ouest;Hauts-Plateaux;;;93;NGOUTCHA;
3;Ouest;Hauts-Plateaux;;;94;PACKEM;
3;Ouest;Hauts-Plateaux;;;95;POUTZUE;
3;Ouest;Hauts-Plateaux;;;96;TCHELA1;
3;Ouest;Hauts-Plateaux;;;97;TCHELA2;
3;Ouest;Hauts-Plateaux;;;98;TCHELLA;
3;Ouest;Hauts-Plateaux;;;99;TOP(BAPA);
3;Ouest;Hauts-Plateaux;;;100;TOP(BANGOU);
3;Ouest;Hauts-Plateaux;;;101;TOUZO;
3;Ouest;Hauts-Plateaux;;;103;BACHEPANG;
3;Ouest;Hauts-Plateaux;;;104;BADJEUGOU;
3;Ouest;Hauts-Plateaux;;;105;BAFAMGOUM 1;
3;Ouest;Hauts-Plateaux;;;106;BAFAMGOUM 2;
3;Ouest;Hauts-Plateaux;;;107;BAHIALA;
3;Ouest;Hauts-Plateaux;;;108;BALAGOU1;
3;Ouest;Hauts-Plateaux;;;109;BALAGOU2;
3;Ouest;Hauts-Plateaux;;;110;BALIG;
3;Ouest;Hauts-Plateaux;;;111;BAMETCHETCHA;
3;Ouest;Menoua;;;1;BALE;
3;Ouest;Menoua;;;2;BAMIA;
3;Ouest;Menoua;;;3;BEBONG;
3;Ouest;Menoua;;;4;BESKWEING;
3;Ouest;Menoua;;;5;FONGUETAFOU;
3;Ouest;Menoua;;;6;FONGWANG;
3;Ouest;Menoua;;;7;FOUNGOUO;
3;Ouest;Menoua;;;8;MANKANG;
3;Ouest;Menoua;;;9;MBOKOU;
3;Ouest;Menoua;;;10;MBONGO;
3;Ouest;Menoua;;;11;MBOUKOK;
3;Ouest;Menoua;;;12;MICHIMIA;
3;Ouest;Menoua;;;13;MOGONGA;
3;Ouest;Menoua;;;14;MOGOT;
3;Ouest;Menoua;;;15;MOKELEWOUM;
3;Ouest;Menoua;;;16;MOKOT;
3;Ouest;Menoua;;;17;MOYONG;
3;Ouest;Menoua;;;18;NDEN-MANTOCK;
3;Ouest;Menoua;;;19;NFONTSAM;
3;Ouest;Menoua;;;20;NGANG;
3;Ouest;Menoua;;;21;NGWATTA;
3;Ouest;Menoua;;;22;NJINGANG;
3;Ouest;Menoua;;;23;NKEKAK;
3;Ouest;Menoua;;;24;NTIEM;
3;Ouest;Menoua;;;25;SEKOU;
3;Ouest;Menoua;;;26;SINGAIM;
3;Ouest;Menoua;;;27;ABOU;
3;Ouest;Menoua;;;28;AKO;
3;Ouest;Menoua;;;29;ALACHUET;
3;Ouest;Menoua;;;30;ASSONG;
3;Ouest;Menoua;;;31;AWA;
3;Ouest;Menoua;;;32;AZONG;
3;Ouest;Menoua;;;33;FIALA;
3;Ouest;Menoua;;;34;FOMELA;
3;Ouest;Menoua;;;35;KOUA;
3;Ouest;Menoua;;;36;LEFOCK;
3;Ouest;Menoua;;;37;LETIEU;
3;Ouest;Menoua;;;38;LETOP;
3;Ouest;Menoua;;;39;MEKET;
3;Ouest;Menoua;;;40;MELA;
3;Ouest;Menoua;;;41;MELEU;
3;Ouest;Menoua;;;42;NDA;
3;Ouest;Menoua;;;43;NDOKENG;
3;Ouest;Menoua;;;44;NGUIANGO;
3;Ouest;Menoua;;;45;NKA;
3;Ouest;Menoua;;;46;NZIE;
3;Ouest;Menoua;;;47;NZINGLA;
3;Ouest;Menoua;;;48;NZONG;
3;Ouest;Menoua;;;49;SITEU;
3;Ouest;Menoua;;;50;TAWOUM;
3;Ouest;Menoua;;;51;BAFOU;
3;Ouest;Menoua;;;52;FIALA;
3;Ouest;Menoua;;;53;LAFIE;
3;Ouest;Menoua;;;54;MABE;
3;Ouest;Menoua;;;55;MENA;
3;Ouest;Menoua;;;56;MIALA;
3;Ouest;Menoua;;;57;NDOUNLA;
3;Ouest;Menoua;;;58;NDOUNSA;
3;Ouest;Menoua;;;59;NGANZOM;
3;Ouest;Menoua;;;60;NTSALA;
3;Ouest;Menoua;;;61;NZEMLEPOU;
3;Ouest;Menoua;;;62;TELO;
3;Ouest;Menoua;;;63;AGHON2;
3;Ouest;Menoua;;;64;BALEFE;
3;Ouest;Menoua;;;65;BALENG;
3;Ouest;Menoua;;;66;BALETET;
3;Ouest;Menoua;;;67;BASSESSAFOTSA;
3;Ouest;Menoua;;;68;BASSESSAMEGUEM;
3;Ouest;Menoua;;;69;BATSINGLA;
3;Ouest;Menoua;;;70;BAWOUWOUA;
3;Ouest;Menoua;;;71;DOUOLA-FEMMOCK;
3;Ouest;Menoua;;;72;FOKAMEZO;
3;Ouest;Menoua;;;73;LA'A-CHUI;
3;Ouest;Menoua;;;74;LEPOH;
3;Ouest;Menoua;;;75;LOUNG2;
3;Ouest;Menoua;;;76;MELEKOUET;
3;Ouest;Menoua;;;77;MELOUNG;
3;Ouest;Menoua;;;78;MIATSUET;
3;Ouest;Menoua;;;79;NDOH;
3;Ouest;Menoua;;;80;NGUI;
3;Ouest;Menoua;;;81;NKOHO;
3;Ouest;Menoua;;;82;NKONG-ZEM;
3;Ouest;Menoua;;;83;NTSINBEU;
3;Ouest;Menoua;;;84;NZIEFENG;
3;Ouest;Menoua;;;85;SUADEM;
3;Ouest;Menoua;;;86;TALLE;
3;Ouest;Menoua;;;87;TCHOUTSI;
3;Ouest;Menoua;;;88;TOPIA;
3;Ouest;Menoua;;;89;BALEKOUET;
3;Ouest;Menoua;;;90;BANZA;
3;Ouest;Menoua;;;91;LIE-YAGUEM;
3;Ouest;Menoua;;;92;MEKONG;
3;Ouest;Menoua;;;93;MINGNE;
3;Ouest;Menoua;;;94;MINKA;
3;Ouest;Menoua;;;95;NFENG;
3;Ouest;Menoua;;;96;SUEFENG;
3;Ouest;Menoua;;;97;TOULEVENG;
3;Ouest;Menoua;;;98;TSOMBING;
3;Ouest;Menoua;;;99;ZEMTO;
3;Ouest;Menoua;;;100;BAKASSA;
3;Ouest;Menoua;;;101;BAMETSAM 4;
3;Ouest;Menoua;;;102;BANOCK;
3;Ouest;Menoua;;;103;BASSOKENG;
3;Ouest;Menoua;;;104;BASSOSSIA;
3;Ouest;Menoua;;;105;BATCHANG1;
3;Ouest;Menoua;;;106;BATCHIE;
3;Ouest;Menoua;;;107;BATCHIEU;
3;Ouest;Menoua;;;108;BAWANG3;
3;Ouest;Menoua;;;109;DEOLA;
3;Ouest;Menoua;;;110;HAUT-TAMI;
3;Ouest;Menoua;;;111;BALEFOCK;
3;Ouest;Menoua;;;112;DEDENG;
3;Ouest;Menoua;;;113;LEFETSA;
3;Ouest;Menoua;;;114;LEKOUET;
3;Ouest;Menoua;;;115;MENTSA;
3;Ouest;Menoua;;;116;MESSING1;
3;Ouest;Menoua;;;117;SOKENG;
3;Ouest;Menoua;;;118;TCHUEFFI;
3;Ouest;Menoua;;;119;TOULA;
3;Ouest;Menoua;;;120;ZINTO;
3;Ouest;Menoua;;;121;ZINTO-ZEMLA;
3;Ouest;Menoua;;;122;BAKENG;
3;Ouest;Menoua;;;123;BAMEDOU;
3;Ouest;Menoua;;;124;BATOULA;
3;Ouest;Menoua;;;125;BATSIMBI;
3;Ouest;Menoua;;;126;BANI;
3;Ouest;Menoua;;;127;MBIMEGWOU;
3;Ouest;Menoua;;;128;PETCHISSANG;
3;Ouest;Menoua;;;129;SANG1;
3;Ouest;Menoua;;;130;HOPITAL;
3;Ouest;Menoua;;;131;LAC;
3;Ouest;Menoua;;;132;LONAKO;
3;Ouest;Menoua;;;133;NEW-BELL;
3;Ouest;Menoua;;;134;NYLON;
3;Ouest;Menoua;;;135;PLATEAU;
3;Ouest;Menoua;;;136;APANTSETSINGLA;
3;Ouest;Menoua;;;137;APOUH;
3;Ouest;Menoua;;;138;AZEM;
3;Ouest;Menoua;;;139;LATCHOUET;
3;Ouest;Menoua;;;140;LENSAP;
3;Ouest;Menoua;;;141;LOUNG;
3;Ouest;Menoua;;;142;MENAH;
3;Ouest;Menoua;;;143;CENTREURBAIN;
3;Ouest;Menoua;;;144;LEPOUNG;
3;Ouest;Menoua;;;146;MANDONG;
3;Ouest;Menoua;;;148;BANGOUET;
3;Ouest;Menoua;;;149;FOUEMELO;
3;Ouest;Menoua;;;150;MEKA;
3;Ouest;Menoua;;;152;BANDOUM;
3;Ouest;Menoua;;;153;FOTCHOUFFEU;
3;Ouest;Menoua;;;154;LENLAH;
3;Ouest;Menoua;;;155;NDOUNDE;
3;Ouest;Menoua;;;157;MINLA;
3;Ouest;Menoua;;;158;MINTSO;
3;Ouest;Menoua;;;159;NKA;
3;Ouest;Menoua;;;160;BALIVONLI;
3;Ouest;Menoua;;;161;FONAKEUKEU;
3;Ouest;Menoua;;;162;FOTCHOULI;
3;Ouest;Menoua;;;163;SITEU;
3;Ouest;Menoua;;;164;NDAH;
3;Ouest;Menoua;;;165;NZENLA;
3;Ouest;Menoua;;;167;MELAH;
3;Ouest;Menoua;;;169;FOTSEM-LESSING;
3;Ouest;Menoua;;;170;LITIEU;
3;Ouest;Menoua;;;171;NGUI;
3;Ouest;Menoua;;;172;TSINGLA;
3;Ouest;Ndé;;;1;BANAH;
3;Ouest;Ndé;;;2;BASSOUMDIANG;
3;Ouest;Ndé;;;3;BOUDENG;
3;Ouest;Ndé;;;4;FEMTCHEUT;
3;Ouest;Ndé;;;5;FETBA;
3;Ouest;Ndé;;;6;KATCHA;
3;Ouest;Ndé;;;7;KOUBA;
3;Ouest;Ndé;;;8;NDIONZOU;
3;Ouest;Ndé;;;9;NDIOTAP;
3;Ouest;Ndé;;;10;NDIPFEP;
3;Ouest;Ndé;;;11;NDIPTA3;
3;Ouest;Ndé;;;12;NGANTAHA;
3;Ouest;Ndé;;;13;NGUE(KOUBA);
3;Ouest;Ndé;;;14;NTANGA;
3;Ouest;Ndé;;;15;NTANZE;
3;Ouest;Ndé;;;16;ZEUDIP2;
3;Ouest;Ndé;;;17;KAFOZE;
3;Ouest;Ndé;;;18;KASSANG;
3;Ouest;Ndé;;;19;NGONDJIO1;
3;Ouest;Ndé;;;20;TEMBOU;
3;Ouest;Ndé;;;21;TUKO;
3;Ouest;Ndé;;;22;BOFAM;
3;Ouest;Ndé;;;23;BOUDJA;
3;Ouest;Ndé;;;24;KOUAHA;
3;Ouest;Ndé;;;25;MAGA;
3;Ouest;Ndé;;;26;SAGNA;
3;Ouest;Ndé;;;27;BABITCHOUA;
3;Ouest;Ndé;;;28;BABOULENG(TELEGWA);
3;Ouest;Ndé;;;29;BABOUNDI;
3;Ouest;Ndé;;;30;BALLOUA(BAMBOU);
3;Ouest;Ndé;;;31;BALLOUA(DJINDOH);
3;Ouest;Ndé;;;32;BANKOUA;
3;Ouest;Ndé;;;33;BOSSA;
3;Ouest;Ndé;;;34;FAGNO;
3;Ouest;Ndé;;;35;KOLOOBODITCHA;
3;Ouest;Ndé;;;36;KOPNTO;
3;Ouest;Ndé;;;37;MBEUNA;
3;Ouest;Ndé;;;38;MEDIMA;
3;Ouest;Ndé;;;39;NOUTSE;
3;Ouest;Ndé;;;40;QUARTIER1(METCHOGNA);
3;Ouest;Ndé;;;41;QUARTIER2(LONGTRAIT);
3;Ouest;Ndé;;;42;QUARTIER3(TCHATI);
3;Ouest;Ndé;;;43;QUARTIER4(GENDARMERIE);
3;Ouest;Ndé;;;44;QUARTIER5(TOUTOH);
3;Ouest;Ndé;;;45;QUARTIER6(TSEBETA);
3;Ouest;Ndé;;;46;QUARTIER7(GOGO);
3;Ouest;Ndé;;;47;QUARTIER8(NGABETKOU);
3;Ouest;Ndé;;;48;QUARTIER9(SILIKI);
3;Ouest;Ndé;;;49;QUARTIER10(NTOGOUMOU);
3;Ouest;Ndé;;;50;QUARTIER11(BITKO1);
3;Ouest;Ndé;;;51;QUARTIER12(BITKO2);
3;Ouest;Ndé;;;52;QUARTIER13(SACRECŒUR);
3;Ouest;Ndé;;;53;QUARTIER14(NKOBOU);
3;Ouest;Ndé;;;54;QUARTIER15(USINEACAFE);
3;Ouest;Ndé;;;55;QUARTIER16(NDONGO);
3;Ouest;Ndé;;;56;QUARTIER17(NGAGOUYA);
3;Ouest;Ndé;;;57;QUARTIER18(LEMTEU);
3;Ouest;Ndé;;;58;QUARTIER19(HAOUSSA);
3;Ouest;Ndé;;;59;QUARRIER20(MAHAM 2);
3;Ouest;Ndé;;;60;QUARTIER21;
3;Ouest;Ndé;;;61;BABOBA(BAPOUMBA);
3;Ouest;Ndé;;;62;BABOU1;
3;Ouest;Ndé;;;63;BAMETCHA;
3;Ouest;Ndé;;;64;BANTOUM;
3;Ouest;Ndé;;;65;FAMGO-NETA;
3;Ouest;Ndé;;;66;MAHAM;
3;Ouest;Ndé;;;67;NKONG-NGAM (PRN1);
3;Ouest;Ndé;;;68;SANKI;
3;Ouest;Ndé;;;69;BADJUDJONG;
3;Ouest;Ndé;;;70;BONKEU;
3;Ouest;Ndé;;;71;KOPNDA;
3;Ouest;Ndé;;;72;LAFENG;
3;Ouest;Ndé;;;73;MADOUM;
3;Ouest;Ndé;;;74;NOUMFAM;
3;Ouest;Ndé;;;75;SAGNA;
3;Ouest;Ndé;;;76;LANGWEU;
3;Ouest;Ndé;;;77;BANGWEU;
3;Ouest;Ndé;;;78;FAPLOUH;
3;Ouest;Ndé;;;79;LOUH;
3;Ouest;Ndé;;;80;POOZOU;
3;Ouest;Ndé;;;81;TCHOUPLANG;
3;Ouest;Ndé;;;82;NOUMKO;
3;Ouest;Ndé;;;83;NOUMTCHOUET;
3;Ouest;Ndé;;;84;BALOUE;
3;Ouest;Ndé;;;85;BANDIANGSEU;
3;Ouest;Ndé;;;86;FAMVEU;
3;Ouest;Ndé;;;87;NDOUKONG;
3;Ouest;Ndé;;;88;QUARTIER1(NOUFAM);
3;Ouest;Ndé;;;89;QUARTIER2(NYANGEU);
3;Ouest;Ndé;;;90;QUARTIER3(MBA);
3;Ouest;Ndé;;;91;QUARTIER4(KOPTCHA);
3;Ouest;Ndé;;;92;QUARTIER5(FAMGO);
3;Ouest;Ndé;;;93;QUARTIER6(NGAKWING);
3;Ouest;Ndé;;;94;QUARTIER7(FAMNGO-NETA);
3;Ouest;Ndé;;;95;QUARTIER8(SAGNAM);
3;Ouest;Ndé;;;96;NTAKOU;
3;Ouest;Ndé;;;97;BABOSSA;
3;Ouest;Ndé;;;98;BANDOUBO;
3;Ouest;Ndé;;;99;BANYABO;
3;Ouest;Noun;;;1;KOUNDOUMBAIN;
3;Ouest;Noun;;;2;KOUFFEN;
3;Ouest;Noun;;;3;KOUFOMLOUM;
3;Ouest;Noun;;;4;KOUKOUET-MALOUM;
3;Ouest;Noun;;;5;KOUNGA;
3;Ouest;Noun;;;6;KOUNDOUNKA;
3;Ouest;Noun;;;7;KOUONGOUPGNET;
3;Ouest;Noun;;;8;KOUPAMATAPIT;
3;Ouest;Noun;;;9;KOUPANGAGNOU;
3;Ouest;Noun;;;10;MACHIMBAIN;
3;Ouest;Noun;;;11;MACHINKA;
3;Ouest;Noun;;;12;MAKOUENMENKA;
3;Ouest;Noun;;;13;MALATAM;
3;Ouest;Noun;;;14;MAMFU;
3;Ouest;Noun;;;15;MANGA1;
3;Ouest;Noun;;;16;MANGA2;
3;Ouest;Noun;;;17;MANGA-KOUNDOUM;
3;Ouest;Noun;;;18;MANKA;
3;Ouest;Noun;;;19;MAROM;
3;Ouest;Noun;;;20;MATOUMBAIN;
3;Ouest;Noun;;;21;MOKOUONE;
3;Ouest;Noun;;;22;NJICHOM;
3;Ouest;Noun;;;23;NJIKETNKIE;
3;Ouest;Noun;;;24;NJILOUM;
3;Ouest;Noun;;;25;NJIMBAM 1;
3;Ouest;Noun;;;26;NJIMBAM 2;
3;Ouest;Noun;;;27;NJINDARE;
3;Ouest;Noun;;;28;NJINTOUT;
3;Ouest;Noun;;;29;NJISSAMTOUEN;
3;Ouest;Noun;;;30;NJISSE;
3;Ouest;Noun;;;31;NJIYOUOM-KOUNDOUM;
3;Ouest;Noun;;;32;PALAIS;
3;Ouest;Noun;;;33;BAIGOM;
3;Ouest;Noun;;;34;COMPANY;
3;Ouest;Noun;;;35;FOCHIEYA;
3;Ouest;Noun;;;36;FOSSANG;
3;Ouest;Noun;;;37;FOSSETT;
3;Ouest;Noun;;;38;KOUFFEN;
3;Ouest;Noun;;;39;KOUKPA;
3;Ouest;Noun;;;40;KOUNDOUMBAIN;
3;Ouest;Noun;;;41;KWETVU;
3;Ouest;Noun;;;42;MAKA;
3;Ouest;Noun;;;43;MAWOUON;
3;Ouest;Noun;;;44;MBANJOU;
3;Ouest;Noun;;;45;MBANTOU;
3;Ouest;Noun;;;46;MOMO;
3;Ouest;Noun;;;47;NJIMBOT1;
3;Ouest;Noun;;;48;NJIMBOT2;
3;Ouest;Noun;;;49;NJIMBOUOT-FONGUE;
3;Ouest;Noun;;;50;NJINCHA;
3;Ouest;Noun;;;51;NKOUONDJA;
3;Ouest;Noun;;;52;SOUKPEN;
3;Ouest;Noun;;;53;TENJOUONOUN;
3;Ouest;Noun;;;54;BANKOUOP;
3;Ouest;Noun;;;55;KOUOMBOUM;
3;Ouest;Noun;;;56;KOUOPTAMO;
3;Ouest;Noun;;;57;NDOUMKAIN;
3;Ouest;Noun;;;58;NGAMBOUO;
3;Ouest;Noun;;;59;NGBETNSOUEN;
3;Ouest;Noun;;;60;NGOUENDAM;
3;Ouest;Noun;;;61;NJINDOUN;
3;Ouest;Noun;;;62;BAFOLE;
3;Ouest;Noun;;;63;DIDANGO1;
3;Ouest;Noun;;;64;DIDANGO2;
3;Ouest;Noun;;;65;KOUCHANKAP;
3;Ouest;Noun;;;66;KOUMELAP;
3;Ouest;Noun;;;67;KOUNDJA;
3;Ouest;Noun;;;68;KOUPA-KAGNAM;
3;Ouest;Noun;;;69;KOUPA-MENKE;
3;Ouest;Noun;;;70;KOUTABA-LEPROSERIE;
3;Ouest;Noun;;;71;KOUTIE;
3;Ouest;Noun;;;72;MAPARE;
3;Ouest;Noun;;;73;NGOUNDOUP;
3;Ouest;Noun;;;74;NJIYIT;
3;Ouest;Noun;;;75;PONDIMOUN;
3;Ouest;Noun;;;76;BANGAMBI;
3;Ouest;Noun;;;77;BANGOURAIN;
3;Ouest;Noun;;;78;KOUHOUAT;
3;Ouest;Noun;;;79;KOUMBAM;
3;Ouest;Noun;;;80;KOUMENGBA;
3;Ouest;Noun;;;81;KOUPOUOKAM 1;
3;Ouest;Noun;;;82;KOUPOUOKAM 2;
3;Ouest;Noun;;;83;KOUROM;
3;Ouest;Noun;;;84;MACHATOUM;
3;Ouest;Noun;;;85;MAGNA;
3;Ouest;Noun;;;86;MAKOM;
3;Ouest;Noun;;;87;MAKOUOPCHICHI;
3;Ouest;Noun;;;88;MAKOUOPSAP;
3;Ouest;Noun;;;89;MAKPANTOUM;
3;Ouest;Noun;;;90;MALANDEN;
3;Ouest;Noun;;;91;MALOUA;
3;Ouest;Noun;;;92;MALOUNG;
3;Ouest;Noun;;;93;MAMOGNAM;
3;Ouest;Noun;;;94;MANCHA;
3;Ouest;Noun;;;95;MANCHA-YOLO;
3;Ouest;Noun;;;96;MANDIYANG;
3;Ouest;Noun;;;97;MANKAKOUM;
3;Ouest;Noun;;;98;MANKEMBOUOT;
3;Ouest;Noun;;;99;MANKOUNKOU;
3;Ouest;Noun;;;100;MANKOUOMBI;
3;Ouest;Noun;;;101;MANSEM;
3;Ouest;Noun;;;102;MANSOUEN-FOYOUOM;
3;Ouest;Noun;;;103;MANSOUEN-MAMBAIN;
3;Ouest;Noun;;;104;MARIPA;
3;Ouest;Noun;;;105;MASSANGAM;
3;Ouest;Noun;;;106;MATAM;
3;Ouest;Noun;;;107;MATOUFA;
3;Ouest;Noun;;;108;MAYAKOUE;
3;Ouest;Noun;;;109;NJINGOUOT;
3;Ouest;Noun;;;110;FOROUONGAIN;
3;Ouest;Noun;;;111;KOULA;
3;Ouest;Noun;;;112;MACHOUTVI;
3;Ouest;Noun;;;113;MAGBA;
3;Ouest;Noun;;;114;MAKOUPALEGRAND;
3;Ouest;Noun;;;115;MALOUNGOURE;
3;Ouest;Noun;;;116;MAMBONKO;
3;Ouest;Noun;;;117;MAMBOUGAM;
3;Ouest;Noun;;;118;MAMOKIMO;
3;Ouest;Noun;;;119;MAMOSSAFON;
3;Ouest;Noun;;;120;MANDA;
3;Ouest;Noun;;;121;MANTELEGRAND;
3;Ouest;Noun;;;122;MANTELEPETIT;
3;Ouest;Noun;;;123;MASSAROUM;
3;Ouest;Noun;;;124;MATTA;
3;Ouest;Noun;;;125;MBAKOUP;
3;Ouest;Noun;;;126;NGOUNSO;
3;Ouest;Noun;;;127;FOLAP;
3;Ouest;Noun;;;128;FOYET;
3;Ouest;Noun;;;129;KOUSSAM;
3;Ouest;Noun;;;130;MABOUO;
3;Ouest;Noun;;;131;MAGHAIT;
3;Ouest;Noun;;;132;MAKAM;
3;Ouest;Noun;;;133;MAKOUETVU;
3;Ouest;Noun;;;134;MALOURE;
3;Ouest;Noun;;;135;MANKI;
3;Ouest;Noun;;;136;MANKOUNVI;
3;Ouest;Noun;;;137;MANSOM;
3;Ouest;Noun;;;138;MAYO;
3;Ouest;Noun;;;139;MAYOUOM;
3;Ouest;Noun;;;140;NJIMOM;
3;Ouest;Noun;;;141;MACHU;
3;Ouest;Noun;;;142;MAFOUATIE;
3;Ouest;Noun;;;143;MAGHAM;
3;Ouest;Noun;;;144;MAHOUA;
3;Ouest;Noun;;;145;MAKOUTAM;
3;Ouest;Noun;;;146;MAKPA1;
3;Ouest;Noun;;;147;MAKPA2;
3;Ouest;Noun;;;148;MALANTOUEN;
3;Ouest;Noun;;;149;MALIEN;
3;Ouest;Noun;;;150;MAMBICHAM;
3;Ouest;Noun;;;151;MAMBOUOMBOU;
3;Ouest;Noun;;;152;MANDAH;
3;Ouest;Noun;;;154;MANDINGAPLATEAU;
3;Ouest;Noun;;;155;MANGUIEMBOU;
3;Ouest;Noun;;;156;MANJE-KOUTOU;
3;Ouest;Noun;;;157;MANJOUOM;
3;Ouest;Noun;;;158;MANKOUTMBOU;
3;Ouest;Noun;;;159;MANTOUM;
3;Ouest;Noun;;;160;MAPOU-NJIPOUTE;
3;Ouest;Noun;;;161;MARAH;
3;Ouest;Noun;;;162;MARAPNDOUM;
3;Ouest;Noun;;;163;MATACHOM;
3;Ouest;Noun;;;164;MATIAPON;
3;Ouest;Noun;;;165;MATOUPOU;
3;Ouest;Bamboutos;;;1;BABEKOU;
3;Ouest;Bamboutos;;;2;BADENGANG;
3;Ouest;Bamboutos;;;3;BAKONTI;
3;Ouest;Bamboutos;;;4;BAGHANG2;
3;Ouest;Bamboutos;;;5;BALAKAM;
3;Ouest;Bamboutos;;;6;BALEFAT;
3;Ouest;Bamboutos;;;7;BALEFO;
3;Ouest;Bamboutos;;;8;BALEFOUET;
3;Ouest;Bamboutos;;;9;BALEGHANG;
3;Ouest;Bamboutos;;;10;BALENA;
3;Ouest;Bamboutos;;;11;BALEPA;
3;Ouest;Bamboutos;;;12;BALATCHUET1;
3;Ouest;Bamboutos;;;13;BALATCHUET2;
3;Ouest;Bamboutos;;;14;BALETSI;
3;Ouest;Bamboutos;;;15;BAMBI1;
3;Ouest;Bamboutos;;;16;BAMBI2;
3;Ouest;Bamboutos;;;17;BAMBI3;
3;Ouest;Bamboutos;;;18;BAMBOUE1;
3;Ouest;Bamboutos;;;19;BAMBOUE2;
3;Ouest;Bamboutos;;;20;BAMEFO;
3;Ouest;Bamboutos;;;21;BAMEKA1;
3;Ouest;Bamboutos;;;22;BAMEKA2;
3;Ouest;Bamboutos;;;23;BAMELA;
3;Ouest;Bamboutos;;;24;BAMELEU;
3;Ouest;Bamboutos;;;25;BAMEMBOU;
3;Ouest;Bamboutos;;;26;BAMENDOU;
3;Ouest;Bamboutos;;;27;BAMESSANG;
3;Ouest;Bamboutos;;;28;BAMETIM;
3;Ouest;Bamboutos;;;29;BANDJA;
3;Ouest;Bamboutos;;;30;BAMEGHO;
3;Ouest;Bamboutos;;;31;BANGOUANG;
3;Ouest;Bamboutos;;;32;BANGUEALA;
3;Ouest;Bamboutos;;;33;BANGUIE;
3;Ouest;Bamboutos;;;34;BANKUI;
3;Ouest;Bamboutos;;;35;BAZINGOUO;
3;Ouest;Bamboutos;;;36;BAPEPA;
3;Ouest;Bamboutos;;;37;BATAKI1;
3;Ouest;Bamboutos;;;38;BATAKI2;
3;Ouest;Bamboutos;;;39;BATAKI3;
3;Ouest;Bamboutos;;;40;BATCHUETI;
3;Ouest;Bamboutos;;;41;BATCHUETIO;
3;Ouest;Bamboutos;;;42;BATOMETSA;
3;Ouest;Bamboutos;;;43;BATOULA;
3;Ouest;Bamboutos;;;44;BATOULETING;
3;Ouest;Bamboutos;;;45;BATOUMBI1;
3;Ouest;Bamboutos;;;46;BATOUMBI2;
3;Ouest;Bamboutos;;;47;BATOUMEGOU;
3;Ouest;Bamboutos;;;48;BATOUNGOUANG;
3;Ouest;Bamboutos;;;49;BATOUNGUE;
3;Ouest;Bamboutos;;;50;BATOUTSA1;
3;Ouest;Bamboutos;;;51;BATOUTSA2;
3;Ouest;Bamboutos;;;52;BATSINLA;
3;Ouest;Bamboutos;;;53;BAZIMBAP1;
3;Ouest;Bamboutos;;;54;BAZIMBAP2;
3;Ouest;Bamboutos;;;55;BAZA;
3;Ouest;Bamboutos;;;56;FOUOMEKOUP;
3;Ouest;Bamboutos;;;57;MENA;
3;Ouest;Bamboutos;;;58;NTIO;
3;Ouest;Bamboutos;;;59;NZIMENGONG1;
3;Ouest;Bamboutos;;;60;NZIMENGONG2;
3;Ouest;Bamboutos;;;61;NZIMENGUEAETKINGPLACE1;
3;Ouest;Bamboutos;;;62;TSA'ALA;
3;Ouest;Bamboutos;;;63;BABOUGHANG;
3;Ouest;Bamboutos;;;64;BACHIO;
3;Ouest;Bamboutos;;;65;BADATCHIO;
3;Ouest;Bamboutos;;;66;BADENGANG;
3;Ouest;Bamboutos;;;67;BAGHANG1;
3;Ouest;Bamboutos;;;68;BAGHANG2;
3;Ouest;Bamboutos;;;69;BAKAPFONG;
3;Ouest;Bamboutos;;;70;BALADJEUTSA;
3;Ouest;Bamboutos;;;71;BALAFOTIO;
3;Ouest;Bamboutos;;;72;BALEKEU;
3;Ouest;Bamboutos;;;73;BALEKOUET;
3;Ouest;Bamboutos;;;74;BALEPI;
3;Ouest;Bamboutos;;;75;BALETIA;
3;Ouest;Bamboutos;;;76;BALEWA;
3;Ouest;Bamboutos;;;77;BALIE;
3;Ouest;Bamboutos;;;78;BALOUO;
3;Ouest;Bamboutos;;;79;BAMBOUE;
3;Ouest;Bamboutos;;;80;BAMEKENG-MEKOUP;
3;Ouest;Bamboutos;;;81;BAMELA;
